pg_id	work	corpus_line	verdict	score
7178	Swann's Way	25065	below-threshold	54
7178	Swann's Way	25066	no-shingle-match	
7178	Swann's Way	25067	below-threshold	50
7178	Swann's Way	25068	below-threshold	60
7178	Swann's Way	25069	below-threshold	53
7178	Swann's Way	25070	below-threshold	52
7178	Swann's Way	25071	below-threshold	50
3760	Sybil, Or, The Two Nations	3888	below-threshold	51
3760	Sybil, Or, The Two Nations	3889	below-threshold	52
3760	Sybil, Or, The Two Nations	3890	below-threshold	50
3760	Sybil, Or, The Two Nations	3891	no-shingle-match	
3760	Sybil, Or, The Two Nations	3892	below-threshold	52
3760	Sybil, Or, The Two Nations	3893	no-shingle-match	
3760	Sybil, Or, The Two Nations	3894	no-shingle-match	
3760	Sybil, Or, The Two Nations	3895	below-threshold	50
3760	Sybil, Or, The Two Nations	3896	below-threshold	83
3760	Sybil, Or, The Two Nations	3897	no-shingle-match	
3760	Sybil, Or, The Two Nations	3898	no-shingle-match	
3760	Sybil, Or, The Two Nations	3899	below-threshold	56
3760	Sybil, Or, The Two Nations	3900	no-shingle-match	
3760	Sybil, Or, The Two Nations	3901	below-threshold	59
3760	Sybil, Or, The Two Nations	3902	below-threshold	58
3760	Sybil, Or, The Two Nations	3903	below-threshold	53
3760	Sybil, Or, The Two Nations	3904	below-threshold	56
3760	Sybil, Or, The Two Nations	3905	below-threshold	47
3760	Sybil, Or, The Two Nations	3906	below-threshold	52
3760	Sybil, Or, The Two Nations	3907	below-threshold	61
3760	Sybil, Or, The Two Nations	3908	below-threshold	58
3760	Sybil, Or, The Two Nations	3909	no-shingle-match	
3760	Sybil, Or, The Two Nations	3910	below-threshold	59
3760	Sybil, Or, The Two Nations	3911	no-shingle-match	
3760	Sybil, Or, The Two Nations	3912	below-threshold	61
3760	Sybil, Or, The Two Nations	3913	below-threshold	56
3760	Sybil, Or, The Two Nations	3914	no-shingle-match	
3760	Sybil, Or, The Two Nations	3915	below-threshold	54
3760	Sybil, Or, The Two Nations	3916	below-threshold	58
3760	Sybil, Or, The Two Nations	3917	located	100
3760	Sybil, Or, The Two Nations	3918	no-shingle-match	
3760	Sybil, Or, The Two Nations	3919	below-threshold	57
3760	Sybil, Or, The Two Nations	3920	below-threshold	56
3760	Sybil, Or, The Two Nations	3921	below-threshold	58
3760	Sybil, Or, The Two Nations	3922	no-shingle-match	
3760	Sybil, Or, The Two Nations	3923	no-shingle-match	
3760	Sybil, Or, The Two Nations	3924	no-shingle-match	
3760	Sybil, Or, The Two Nations	3925	no-shingle-match	
3760	Sybil, Or, The Two Nations	3926	below-threshold	49
3760	Sybil, Or, The Two Nations	3927	below-threshold	51
48795	Sylvie and Bruno Concluded (Illustrated)	23866	below-threshold	64
48795	Sylvie and Bruno Concluded (Illustrated)	23867	below-threshold	55
48795	Sylvie and Bruno Concluded (Illustrated)	23868	below-threshold	51
48795	Sylvie and Bruno Concluded (Illustrated)	23869	below-threshold	47
48795	Sylvie and Bruno Concluded (Illustrated)	23870	below-threshold	53
48795	Sylvie and Bruno Concluded (Illustrated)	23871	below-threshold	53
48795	Sylvie and Bruno Concluded (Illustrated)	23872	below-threshold	54
48795	Sylvie and Bruno Concluded (Illustrated)	23873	below-threshold	67
48795	Sylvie and Bruno Concluded (Illustrated)	23874	no-shingle-match	
48795	Sylvie and Bruno Concluded (Illustrated)	23875	no-shingle-match	
48795	Sylvie and Bruno Concluded (Illustrated)	23876	below-threshold	49
48795	Sylvie and Bruno Concluded (Illustrated)	23877	below-threshold	46
48795	Sylvie and Bruno Concluded (Illustrated)	23878	below-threshold	53
48795	Sylvie and Bruno Concluded (Illustrated)	23879	no-shingle-match	
48795	Sylvie and Bruno Concluded (Illustrated)	23880	no-shingle-match	
48795	Sylvie and Bruno Concluded (Illustrated)	23881	below-threshold	62
48795	Sylvie and Bruno Concluded (Illustrated)	23882	no-shingle-match	
48795	Sylvie and Bruno Concluded (Illustrated)	23883	no-shingle-match	
48795	Sylvie and Bruno Concluded (Illustrated)	23884	below-threshold	56
48795	Sylvie and Bruno Concluded (Illustrated)	23885	below-threshold	50
48795	Sylvie and Bruno Concluded (Illustrated)	23886	below-threshold	49
48795	Sylvie and Bruno Concluded (Illustrated)	23887	below-threshold	55
48795	Sylvie and Bruno Concluded (Illustrated)	23888	no-shingle-match	
48795	Sylvie and Bruno Concluded (Illustrated)	23889	below-threshold	45
48795	Sylvie and Bruno Concluded (Illustrated)	23890	below-threshold	55
48795	Sylvie and Bruno Concluded (Illustrated)	23891	below-threshold	50
48795	Sylvie and Bruno Concluded (Illustrated)	23892	below-threshold	53
48795	Sylvie and Bruno Concluded (Illustrated)	23893	below-threshold	49
48795	Sylvie and Bruno Concluded (Illustrated)	23894	below-threshold	49
48795	Sylvie and Bruno Concluded (Illustrated)	23895	below-threshold	51
48795	Sylvie and Bruno Concluded (Illustrated)	23896	below-threshold	52
48795	Sylvie and Bruno Concluded (Illustrated)	23897	below-threshold	60
48630	Sylvie and Bruno (Illustrated)	23866	below-threshold	56
48630	Sylvie and Bruno (Illustrated)	23867	below-threshold	55
48630	Sylvie and Bruno (Illustrated)	23868	below-threshold	50
48630	Sylvie and Bruno (Illustrated)	23869	below-threshold	47
48630	Sylvie and Bruno (Illustrated)	23870	below-threshold	53
48630	Sylvie and Bruno (Illustrated)	23871	below-threshold	54
48630	Sylvie and Bruno (Illustrated)	23872	below-threshold	57
48630	Sylvie and Bruno (Illustrated)	23873	below-threshold	67
48630	Sylvie and Bruno (Illustrated)	23874	no-shingle-match	
48630	Sylvie and Bruno (Illustrated)	23875	no-shingle-match	
48630	Sylvie and Bruno (Illustrated)	23876	no-shingle-match	
48630	Sylvie and Bruno (Illustrated)	23877	below-threshold	49
48630	Sylvie and Bruno (Illustrated)	23878	below-threshold	49
48630	Sylvie and Bruno (Illustrated)	23879	no-shingle-match	
48630	Sylvie and Bruno (Illustrated)	23880	no-shingle-match	
48630	Sylvie and Bruno (Illustrated)	23881	below-threshold	62
48630	Sylvie and Bruno (Illustrated)	23882	no-shingle-match	
48630	Sylvie and Bruno (Illustrated)	23883	below-threshold	51
48630	Sylvie and Bruno (Illustrated)	23884	below-threshold	50
48630	Sylvie and Bruno (Illustrated)	23885	no-shingle-match	
48630	Sylvie and Bruno (Illustrated)	23886	no-shingle-match	
48630	Sylvie and Bruno (Illustrated)	23887	below-threshold	50
48630	Sylvie and Bruno (Illustrated)	23888	no-shingle-match	
48630	Sylvie and Bruno (Illustrated)	23889	no-shingle-match	
48630	Sylvie and Bruno (Illustrated)	23890	below-threshold	51
48630	Sylvie and Bruno (Illustrated)	23891	below-threshold	50
48630	Sylvie and Bruno (Illustrated)	23892	below-threshold	51
48630	Sylvie and Bruno (Illustrated)	23893	below-threshold	49
48630	Sylvie and Bruno (Illustrated)	23894	below-threshold	51
48630	Sylvie and Bruno (Illustrated)	23895	below-threshold	50
48630	Sylvie and Bruno (Illustrated)	23896	below-threshold	52
48630	Sylvie and Bruno (Illustrated)	23897	no-shingle-match	
620	Sylvie and Bruno	23866	below-threshold	56
620	Sylvie and Bruno	23867	below-threshold	55
620	Sylvie and Bruno	23868	below-threshold	49
620	Sylvie and Bruno	23869	below-threshold	47
620	Sylvie and Bruno	23870	below-threshold	53
620	Sylvie and Bruno	23871	below-threshold	54
620	Sylvie and Bruno	23872	below-threshold	57
620	Sylvie and Bruno	23873	below-threshold	67
620	Sylvie and Bruno	23874	no-shingle-match	
620	Sylvie and Bruno	23875	no-shingle-match	
620	Sylvie and Bruno	23876	no-shingle-match	
620	Sylvie and Bruno	23877	below-threshold	49
620	Sylvie and Bruno	23878	below-threshold	49
620	Sylvie and Bruno	23879	no-shingle-match	
620	Sylvie and Bruno	23880	no-shingle-match	
620	Sylvie and Bruno	23881	below-threshold	62
620	Sylvie and Bruno	23882	no-shingle-match	
620	Sylvie and Bruno	23883	below-threshold	51
620	Sylvie and Bruno	23884	below-threshold	50
620	Sylvie and Bruno	23885	no-shingle-match	
620	Sylvie and Bruno	23886	no-shingle-match	
620	Sylvie and Bruno	23887	below-threshold	48
620	Sylvie and Bruno	23888	no-shingle-match	
620	Sylvie and Bruno	23889	no-shingle-match	
620	Sylvie and Bruno	23890	below-threshold	51
620	Sylvie and Bruno	23891	below-threshold	50
620	Sylvie and Bruno	23892	below-threshold	51
620	Sylvie and Bruno	23893	below-threshold	49
620	Sylvie and Bruno	23894	below-threshold	51
620	Sylvie and Bruno	23895	below-threshold	50
620	Sylvie and Bruno	23896	below-threshold	52
620	Sylvie and Bruno	23897	no-shingle-match	
28696	Symbolic Logic	23866	below-threshold	53
28696	Symbolic Logic	23867	below-threshold	55
28696	Symbolic Logic	23868	no-shingle-match	
28696	Symbolic Logic	23869	below-threshold	50
28696	Symbolic Logic	23870	no-shingle-match	
28696	Symbolic Logic	23871	below-threshold	46
28696	Symbolic Logic	23872	below-threshold	51
28696	Symbolic Logic	23873	below-threshold	70
28696	Symbolic Logic	23874	no-shingle-match	
28696	Symbolic Logic	23875	no-shingle-match	
28696	Symbolic Logic	23876	no-shingle-match	
28696	Symbolic Logic	23877	no-shingle-match	
28696	Symbolic Logic	23878	no-shingle-match	
28696	Symbolic Logic	23879	no-shingle-match	
28696	Symbolic Logic	23880	no-shingle-match	
28696	Symbolic Logic	23881	no-shingle-match	
28696	Symbolic Logic	23882	no-shingle-match	
28696	Symbolic Logic	23883	no-shingle-match	
28696	Symbolic Logic	23884	no-shingle-match	
28696	Symbolic Logic	23885	no-shingle-match	
28696	Symbolic Logic	23886	no-shingle-match	
28696	Symbolic Logic	23887	no-shingle-match	
28696	Symbolic Logic	23888	no-shingle-match	
28696	Symbolic Logic	23889	no-shingle-match	
28696	Symbolic Logic	23890	no-shingle-match	
28696	Symbolic Logic	23891	below-threshold	48
28696	Symbolic Logic	23892	below-threshold	52
28696	Symbolic Logic	23893	below-threshold	51
28696	Symbolic Logic	23894	no-shingle-match	
28696	Symbolic Logic	23895	below-threshold	50
28696	Symbolic Logic	23896	below-threshold	52
28696	Symbolic Logic	23897	no-shingle-match	
8557	Synge and the Ireland of His Time	38369	no-shingle-match	
8557	Synge and the Ireland of His Time	38370	no-shingle-match	
8557	Synge and the Ireland of His Time	38371	no-shingle-match	
8557	Synge and the Ireland of His Time	38372	no-shingle-match	
8557	Synge and the Ireland of His Time	38373	no-shingle-match	
8557	Synge and the Ireland of His Time	38374	below-threshold	48
8557	Synge and the Ireland of His Time	38375	below-threshold	57
8557	Synge and the Ireland of His Time	38376	no-shingle-match	
8557	Synge and the Ireland of His Time	38377	below-threshold	50
8557	Synge and the Ireland of His Time	38378	no-shingle-match	
8557	Synge and the Ireland of His Time	38379	below-threshold	51
8557	Synge and the Ireland of His Time	38380	no-shingle-match	
8557	Synge and the Ireland of His Time	38381	no-shingle-match	
8557	Synge and the Ireland of His Time	38382	no-shingle-match	
8557	Synge and the Ireland of His Time	38383	no-shingle-match	
8557	Synge and the Ireland of His Time	38384	no-shingle-match	
8557	Synge and the Ireland of His Time	38385	no-shingle-match	
8557	Synge and the Ireland of His Time	38386	below-threshold	46
8557	Synge and the Ireland of His Time	38387	no-shingle-match	
8557	Synge and the Ireland of His Time	38388	no-shingle-match	
8557	Synge and the Ireland of His Time	38389	no-shingle-match	
8557	Synge and the Ireland of His Time	38390	below-threshold	50
8557	Synge and the Ireland of His Time	38391	no-shingle-match	
8557	Synge and the Ireland of His Time	38392	no-shingle-match	
8557	Synge and the Ireland of His Time	38393	below-threshold	51
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20054	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20055	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20056	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20057	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20058	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20059	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20060	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20061	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20062	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20063	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20064	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20065	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20066	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20067	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20068	below-threshold	46
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20069	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20070	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20071	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20072	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20073	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20074	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20075	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20076	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20077	no-shingle-match	
31293	Systematic Status of a South American Frog, Allophryne ruthveni Gaige	20078	no-shingle-match	
17732	Tales Of Hearsay	21279	no-shingle-match	
17732	Tales Of Hearsay	21280	no-shingle-match	
17732	Tales Of Hearsay	21281	no-shingle-match	
17732	Tales Of Hearsay	21282	below-threshold	53
17732	Tales Of Hearsay	21283	no-shingle-match	
17732	Tales Of Hearsay	21284	below-threshold	48
17732	Tales Of Hearsay	21285	no-shingle-match	
17732	Tales Of Hearsay	21286	below-threshold	50
17732	Tales Of Hearsay	21287	no-shingle-match	
426	Tales and Fantasies	31985	no-shingle-match	
426	Tales and Fantasies	31986	no-shingle-match	
426	Tales and Fantasies	31987	no-shingle-match	
426	Tales and Fantasies	31988	no-shingle-match	
426	Tales and Fantasies	31989	no-shingle-match	
426	Tales and Fantasies	31990	no-shingle-match	
426	Tales and Fantasies	31991	no-shingle-match	
426	Tales and Fantasies	31992	no-shingle-match	
426	Tales and Fantasies	31993	no-shingle-match	
426	Tales and Fantasies	31994	no-shingle-match	
426	Tales and Fantasies	31995	no-shingle-match	
426	Tales and Fantasies	31996	no-shingle-match	
426	Tales and Fantasies	31997	no-shingle-match	
426	Tales and Fantasies	31998	no-shingle-match	
426	Tales and Fantasies	31999	no-shingle-match	
426	Tales and Fantasies	32000	no-shingle-match	
426	Tales and Fantasies	32001	no-shingle-match	
426	Tales and Fantasies	32002	no-shingle-match	
426	Tales and Fantasies	32003	no-shingle-match	
426	Tales and Fantasies	32004	below-threshold	50
426	Tales and Fantasies	32005	no-shingle-match	
426	Tales and Fantasies	32006	no-shingle-match	
426	Tales and Fantasies	32007	no-shingle-match	
426	Tales and Fantasies	32008	below-threshold	48
426	Tales and Fantasies	32009	no-shingle-match	
426	Tales and Fantasies	32010	no-shingle-match	
426	Tales and Fantasies	32011	no-shingle-match	
426	Tales and Fantasies	32012	no-shingle-match	
426	Tales and Fantasies	32013	no-shingle-match	
426	Tales and Fantasies	32014	no-shingle-match	
426	Tales and Fantasies	32015	no-shingle-match	
426	Tales and Fantasies	32016	no-shingle-match	
426	Tales and Fantasies	32017	no-shingle-match	
426	Tales and Fantasies	32018	no-shingle-match	
426	Tales and Fantasies	32019	no-shingle-match	
426	Tales and Fantasies	32020	no-shingle-match	
426	Tales and Fantasies	32021	no-shingle-match	
5275	Tales and Novels of J. de La Fontaine — Volume 01	18066	no-shingle-match	
5275	Tales and Novels of J. de La Fontaine — Volume 01	18067	no-shingle-match	
5275	Tales and Novels of J. de La Fontaine — Volume 01	18068	no-shingle-match	
5276	Tales and Novels of J. de La Fontaine — Volume 02	18066	no-shingle-match	
5276	Tales and Novels of J. de La Fontaine — Volume 02	18067	no-shingle-match	
5276	Tales and Novels of J. de La Fontaine — Volume 02	18068	no-shingle-match	
5277	Tales and Novels of J. de La Fontaine — Volume 03	18066	no-shingle-match	
5277	Tales and Novels of J. de La Fontaine — Volume 03	18067	no-shingle-match	
5277	Tales and Novels of J. de La Fontaine — Volume 03	18068	no-shingle-match	
5278	Tales and Novels of J. de La Fontaine — Volume 04	18066	no-shingle-match	
5278	Tales and Novels of J. de La Fontaine — Volume 04	18067	no-shingle-match	
5278	Tales and Novels of J. de La Fontaine — Volume 04	18068	no-shingle-match	
5279	Tales and Novels of J. de La Fontaine — Volume 05	18066	no-shingle-match	
5279	Tales and Novels of J. de La Fontaine — Volume 05	18067	no-shingle-match	
5279	Tales and Novels of J. de La Fontaine — Volume 05	18068	no-shingle-match	
5280	Tales and Novels of J. de La Fontaine — Volume 06	18066	no-shingle-match	
5280	Tales and Novels of J. de La Fontaine — Volume 06	18067	no-shingle-match	
5280	Tales and Novels of J. de La Fontaine — Volume 06	18068	no-shingle-match	
5281	Tales and Novels of J. de La Fontaine — Volume 07	18066	no-shingle-match	
5281	Tales and Novels of J. de La Fontaine — Volume 07	18067	no-shingle-match	
5281	Tales and Novels of J. de La Fontaine — Volume 07	18068	no-shingle-match	
5283	Tales and Novels of J. de La Fontaine — Volume 09	18066	no-shingle-match	
5283	Tales and Novels of J. de La Fontaine — Volume 09	18067	no-shingle-match	
5283	Tales and Novels of J. de La Fontaine — Volume 09	18068	no-shingle-match	
5284	Tales and Novels of J. de La Fontaine — Volume 10	18066	no-shingle-match	
5284	Tales and Novels of J. de La Fontaine — Volume 10	18067	no-shingle-match	
5284	Tales and Novels of J. de La Fontaine — Volume 10	18068	no-shingle-match	
5285	Tales and Novels of J. de La Fontaine — Volume 11	18066	no-shingle-match	
5285	Tales and Novels of J. de La Fontaine — Volume 11	18067	no-shingle-match	
5285	Tales and Novels of J. de La Fontaine — Volume 11	18068	no-shingle-match	
5286	Tales and Novels of J. de La Fontaine — Volume 12	18066	no-shingle-match	
5286	Tales and Novels of J. de La Fontaine — Volume 12	18067	no-shingle-match	
5286	Tales and Novels of J. de La Fontaine — Volume 12	18068	no-shingle-match	
5287	Tales and Novels of J. de La Fontaine — Volume 13	18066	no-shingle-match	
5287	Tales and Novels of J. de La Fontaine — Volume 13	18067	no-shingle-match	
5287	Tales and Novels of J. de La Fontaine — Volume 13	18068	no-shingle-match	
5288	Tales and Novels of J. de La Fontaine — Volume 14	18066	no-shingle-match	
5288	Tales and Novels of J. de La Fontaine — Volume 14	18067	no-shingle-match	
5288	Tales and Novels of J. de La Fontaine — Volume 14	18068	no-shingle-match	
5289	Tales and Novels of J. de La Fontaine — Volume 15	18066	no-shingle-match	
5289	Tales and Novels of J. de La Fontaine — Volume 15	18067	no-shingle-match	
5289	Tales and Novels of J. de La Fontaine — Volume 15	18068	no-shingle-match	
5290	Tales and Novels of J. de La Fontaine — Volume 16	18066	no-shingle-match	
5290	Tales and Novels of J. de La Fontaine — Volume 16	18067	no-shingle-match	
5290	Tales and Novels of J. de La Fontaine — Volume 16	18068	no-shingle-match	
5291	Tales and Novels of J. de La Fontaine — Volume 17	18066	no-shingle-match	
5291	Tales and Novels of J. de La Fontaine — Volume 17	18067	no-shingle-match	
5291	Tales and Novels of J. de La Fontaine — Volume 17	18068	no-shingle-match	
5292	Tales and Novels of J. de La Fontaine — Volume 18	18066	no-shingle-match	
5292	Tales and Novels of J. de La Fontaine — Volume 18	18067	no-shingle-match	
5292	Tales and Novels of J. de La Fontaine — Volume 18	18068	no-shingle-match	
5293	Tales and Novels of J. de La Fontaine — Volume 19	18066	no-shingle-match	
5293	Tales and Novels of J. de La Fontaine — Volume 19	18067	no-shingle-match	
5293	Tales and Novels of J. de La Fontaine — Volume 19	18068	no-shingle-match	
5294	Tales and Novels of J. de La Fontaine — Volume 20	18066	no-shingle-match	
5294	Tales and Novels of J. de La Fontaine — Volume 20	18067	no-shingle-match	
5294	Tales and Novels of J. de La Fontaine — Volume 20	18068	no-shingle-match	
5295	Tales and Novels of J. de La Fontaine — Volume 21	18066	no-shingle-match	
5295	Tales and Novels of J. de La Fontaine — Volume 21	18067	no-shingle-match	
5295	Tales and Novels of J. de La Fontaine — Volume 21	18068	no-shingle-match	
5296	Tales and Novels of J. de La Fontaine — Volume 22	18066	no-shingle-match	
5296	Tales and Novels of J. de La Fontaine — Volume 22	18067	no-shingle-match	
5296	Tales and Novels of J. de La Fontaine — Volume 22	18068	no-shingle-match	
5297	Tales and Novels of J. de La Fontaine — Volume 23	18066	no-shingle-match	
5297	Tales and Novels of J. de La Fontaine — Volume 23	18067	no-shingle-match	
5297	Tales and Novels of J. de La Fontaine — Volume 23	18068	no-shingle-match	
5298	Tales and Novels of J. de La Fontaine — Volume 24	18066	no-shingle-match	
5298	Tales and Novels of J. de La Fontaine — Volume 24	18067	no-shingle-match	
5298	Tales and Novels of J. de La Fontaine — Volume 24	18068	no-shingle-match	
5299	Tales and Novels of J. de La Fontaine — Volume 25	18066	no-shingle-match	
5299	Tales and Novels of J. de La Fontaine — Volume 25	18067	below-threshold	48
5299	Tales and Novels of J. de La Fontaine — Volume 25	18068	below-threshold	56
30127	Tales from Dickens	6370	no-shingle-match	
30127	Tales from Dickens	6371	no-shingle-match	
30127	Tales from Dickens	6372	no-shingle-match	
30127	Tales from Dickens	6373	no-shingle-match	
30127	Tales from Dickens	6374	no-shingle-match	
30127	Tales from Dickens	6375	no-shingle-match	
30127	Tales from Dickens	6376	no-shingle-match	
30127	Tales from Dickens	6377	no-shingle-match	
30127	Tales from Dickens	6378	no-shingle-match	
30127	Tales from Dickens	6379	no-shingle-match	
30127	Tales from Dickens	6380	no-shingle-match	
30127	Tales from Dickens	6381	no-shingle-match	
30127	Tales from Dickens	6382	no-shingle-match	
30127	Tales from Dickens	6383	no-shingle-match	
30127	Tales from Dickens	6384	no-shingle-match	
30127	Tales from Dickens	6385	no-shingle-match	
30127	Tales from Dickens	6386	no-shingle-match	
30127	Tales from Dickens	6387	no-shingle-match	
30127	Tales from Dickens	6388	no-shingle-match	
30127	Tales from Dickens	6389	no-shingle-match	
30127	Tales from Dickens	6390	no-shingle-match	
30127	Tales from Dickens	6391	no-shingle-match	
30127	Tales from Dickens	6392	no-shingle-match	
30127	Tales from Dickens	6393	no-shingle-match	
30127	Tales from Dickens	6394	no-shingle-match	
30127	Tales from Dickens	6395	no-shingle-match	
30127	Tales from Dickens	6396	no-shingle-match	
30127	Tales from Dickens	6397	no-shingle-match	
30127	Tales from Dickens	6398	no-shingle-match	
30127	Tales from Dickens	6399	no-shingle-match	
30127	Tales from Dickens	6400	no-shingle-match	
30127	Tales from Dickens	6401	no-shingle-match	
30127	Tales from Dickens	6402	no-shingle-match	
30127	Tales from Dickens	6403	no-shingle-match	
30127	Tales from Dickens	6404	no-shingle-match	
30127	Tales from Dickens	6405	no-shingle-match	
30127	Tales from Dickens	6406	no-shingle-match	
30127	Tales from Dickens	6407	no-shingle-match	
30127	Tales from Dickens	6408	no-shingle-match	
30127	Tales from Dickens	6409	no-shingle-match	
30127	Tales from Dickens	6410	no-shingle-match	
30127	Tales from Dickens	6411	no-shingle-match	
35598	Tales from Tennyson	1431	below-threshold	55
35598	Tales from Tennyson	1432	below-threshold	62
35598	Tales from Tennyson	1433	no-shingle-match	
35598	Tales from Tennyson	1434	below-threshold	46
35598	Tales from Tennyson	1435	no-shingle-match	
35598	Tales from Tennyson	1436	no-shingle-match	
35598	Tales from Tennyson	1437	no-shingle-match	
35598	Tales from Tennyson	1438	below-threshold	65
35598	Tales from Tennyson	1439	below-threshold	54
35598	Tales from Tennyson	1440	no-shingle-match	
35598	Tales from Tennyson	1441	no-shingle-match	
35598	Tales from Tennyson	1442	no-shingle-match	
35598	Tales from Tennyson	1443	below-threshold	52
35598	Tales from Tennyson	1444	no-shingle-match	
35598	Tales from Tennyson	1445	no-shingle-match	
35598	Tales from Tennyson	1446	below-threshold	50
35598	Tales from Tennyson	1447	no-shingle-match	
35598	Tales from Tennyson	1448	below-threshold	55
35598	Tales from Tennyson	1449	no-shingle-match	
35598	Tales from Tennyson	1450	below-threshold	64
35598	Tales from Tennyson	1451	no-shingle-match	
35598	Tales from Tennyson	1452	below-threshold	52
35598	Tales from Tennyson	1453	no-shingle-match	
35598	Tales from Tennyson	1454	no-shingle-match	
35598	Tales from Tennyson	1455	below-threshold	50
51957	Tales from a Rolltop Desk	7320	below-threshold	60
51957	Tales from a Rolltop Desk	7321	no-shingle-match	
51957	Tales from a Rolltop Desk	7322	no-shingle-match	
51957	Tales from a Rolltop Desk	7323	no-shingle-match	
51957	Tales from a Rolltop Desk	7324	below-threshold	47
51957	Tales from a Rolltop Desk	7325	no-shingle-match	
51957	Tales from a Rolltop Desk	7326	below-threshold	61
51957	Tales from a Rolltop Desk	7327	below-threshold	45
51957	Tales from a Rolltop Desk	7328	below-threshold	48
51957	Tales from a Rolltop Desk	7329	no-shingle-match	
51957	Tales from a Rolltop Desk	7330	no-shingle-match	
51957	Tales from a Rolltop Desk	7331	below-threshold	54
51957	Tales from a Rolltop Desk	7332	below-threshold	59
51957	Tales from a Rolltop Desk	7333	below-threshold	57
51957	Tales from a Rolltop Desk	7334	below-threshold	61
51957	Tales from a Rolltop Desk	7335	no-shingle-match	
51957	Tales from a Rolltop Desk	7336	below-threshold	48
51957	Tales from a Rolltop Desk	7337	below-threshold	47
51957	Tales from a Rolltop Desk	7338	below-threshold	54
51957	Tales from a Rolltop Desk	7339	below-threshold	53
51957	Tales from a Rolltop Desk	7340	below-threshold	53
51957	Tales from a Rolltop Desk	7341	no-shingle-match	
51957	Tales from a Rolltop Desk	7342	no-shingle-match	
51957	Tales from a Rolltop Desk	7343	no-shingle-match	
51957	Tales from a Rolltop Desk	7344	below-threshold	54
51957	Tales from a Rolltop Desk	7345	no-shingle-match	
51957	Tales from a Rolltop Desk	7346	no-shingle-match	
51957	Tales from a Rolltop Desk	7347	no-shingle-match	
51957	Tales from a Rolltop Desk	7348	no-shingle-match	
10999	Tales of Bengal	19809	below-threshold	48
10999	Tales of Bengal	19810	no-shingle-match	
10999	Tales of Bengal	19811	below-threshold	50
10999	Tales of Bengal	19812	no-shingle-match	
10999	Tales of Bengal	19813	below-threshold	47
10999	Tales of Bengal	19814	no-shingle-match	
10999	Tales of Bengal	19815	below-threshold	50
10999	Tales of Bengal	19816	below-threshold	52
10999	Tales of Bengal	19817	below-threshold	48
10999	Tales of Bengal	19818	no-shingle-match	
10999	Tales of Bengal	19819	no-shingle-match	
10999	Tales of Bengal	19820	below-threshold	50
10999	Tales of Bengal	19821	below-threshold	47
10999	Tales of Bengal	19822	no-shingle-match	
10999	Tales of Bengal	19823	no-shingle-match	
10999	Tales of Bengal	19824	below-threshold	52
10999	Tales of Bengal	19825	no-shingle-match	
10999	Tales of Bengal	19826	no-shingle-match	
27365	Tales of Space and Time	14569	no-shingle-match	
27365	Tales of Space and Time	14570	below-threshold	52
27365	Tales of Space and Time	14571	no-shingle-match	
27365	Tales of Space and Time	14572	no-shingle-match	
27365	Tales of Space and Time	14573	below-threshold	57
27365	Tales of Space and Time	14574	below-threshold	51
27365	Tales of Space and Time	14575	below-threshold	47
27365	Tales of Space and Time	14576	below-threshold	54
27365	Tales of Space and Time	14577	below-threshold	47
27365	Tales of Space and Time	14578	no-shingle-match	
27365	Tales of Space and Time	14579	below-threshold	47
27365	Tales of Space and Time	14580	below-threshold	54
27365	Tales of Space and Time	14581	no-shingle-match	
